Country Code,Country Name,Indicator Code,Indicator Name,Year,Value
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1936,36.74
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1937,40.81
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1938,37.3
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1939,40.74
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1940,38.12
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1941,49.22
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1942,41.36
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1943,48.73
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1944,42.14
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1945,40.93
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1946,44.8
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1947,38.01
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1948,38.71
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1949,38.98
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1950,49.21
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1951,43.61
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1952,47.71
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1953,40.47
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1954,30.59
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1955,45.4
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1956,43.05
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1957,46.54
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1958,46.56
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1959,44.42
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1960,29.74
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1961,30.0
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1962,31.59
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1963,32.4
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1964,30.11
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1965,32.67
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1966,34.06
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1967,32.67
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1968,32.82
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1969,34.43
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1970,35.03
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1971,31.0
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1972,35.66
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1973,34.23
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1974,33.98
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1975,32.46
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1976,32.79
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1977,36.22
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1978,35.51
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1979,36.69
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1980,36.12
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1981,45.5
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1982,37.99
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1983,35.41
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1984,39.53
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1985,37.27
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1986,37.21
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1987,35.16
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1988,36.47
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1989,34.56
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1990,39.89
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1991,34.12
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1992,35.19
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1993,35.67
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1994,37.66
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1995,37.66
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1996,40.25
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1997,44.0
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1998,40.61
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,1999,37.3
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2000,38.62
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2001,36.43
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2002,41.57
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2003,38.8
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2004,41.48
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2005,37.42
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2006,41.73
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2007,40.67
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2008,41.55
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2009,42.93
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2010,41.9
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2011,42.99
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2012,41.42
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2013,42.75
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2014,41.48
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2015,41.68
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2016,53.1
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2017,44.81
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2018,43.32
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2019,44.63
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2020,43.35
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2021,43.99
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2022,45.43
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2023,42.0
ZAF,South Africa,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2024,41.68
ZAF,ZAF,SE.PRM.TCHR.FE.ZS,female_teachers_primary,2025,46.14
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1900,28.51
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1901,22.83
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1902,21.52
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1903,33.2
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1904,27.8
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1905,26.81
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1906,27.3
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1907,28.28
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1908,35.0
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1909,24.71
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1910,25.33
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1911,26.67
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1912,19.46
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1913,22.44
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1914,22.19
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1915,26.1
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1916,29.29
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1917,34.02
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1918,29.1
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1919,17.73
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1920,23.32
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1921,20.07
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1922,27.67
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1923,29.08
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1924,23.28
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1925,26.21
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1926,22.44
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1927,19.63
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1928,28.24
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1929,23.01
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1930,22.56
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1931,21.25
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1932,16.66
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1933,27.23
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1934,32.21
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1935,24.63
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1936,24.4
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1937,23.57
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1938,32.01
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1939,26.97
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1940,22.17
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1941,29.44
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1942,21.48
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1943,26.04
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1944,20.67
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1945,19.19
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1946,22.61
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1947,25.95
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1948,28.95
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1949,20.15
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1950,26.77
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1951,23.7
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1952,21.11
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1953,24.65
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1954,27.67
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1955,20.84
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1956,23.15
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1957,30.06
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1958,15.6
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1959,23.74
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1960,14.83
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1961,15.17
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1962,15.23
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1963,15.57
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1964,14.85
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1965,14.36
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1966,13.19
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1967,13.72
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1968,14.43
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1969,14.25
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1970,17.06
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1971,14.43
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1972,13.43
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1973,13.06
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1974,11.54
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1975,10.89
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1976,11.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1977,11.27
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1978,10.7
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1979,11.4
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1980,10.03
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1981,11.29
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,1982,14.07
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1983,9.83
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1984,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1985,8.88
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1986,8.82
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1987,8.44
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1988,10.11
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1989,8.53
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1990,8.94
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1991,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1992,8.88
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1993,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1994,8.01
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1995,8.83
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1996,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1997,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1998,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,1999,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2000,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2001,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2002,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2003,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2004,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2005,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2006,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2007,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2008,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2009,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2010,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2011,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2012,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2013,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2014,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2015,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2016,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2017,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2018,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2019,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2020,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2021,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2022,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2023,8.0
ZAF,South Africa,SE.PRM.UNER.ZS,out_of_school_primary,2024,8.0
ZAF,ZAF,SE.PRM.UNER.ZS,out_of_school_primary,2025,14.96
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1900,7.63
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1901,7.69
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1902,8.19
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1903,8.16
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1904,7.25
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1905,6.83
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1906,6.25
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1907,8.97
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1908,7.73
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1909,6.6
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1910,7.35
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1911,5.96
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1912,6.12
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1913,6.87
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1914,5.51
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1915,7.0
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1916,6.35
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1917,7.47
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1918,6.99
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1919,4.44
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1920,7.59
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1921,8.05
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1922,6.66
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1923,8.56
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1924,6.27
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1925,8.75
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1926,8.36
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1927,7.84
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1928,7.96
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1929,6.57
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1930,7.63
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1931,6.77
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1932,7.36
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1933,7.68
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1934,6.34
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1935,7.22
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1936,8.35
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1937,7.4
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1938,8.3
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1939,8.08
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1940,7.7
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1941,8.1
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1942,6.81
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1943,6.55
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1944,6.32
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1945,7.18
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1946,9.15
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1947,7.02
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1948,8.2
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1949,8.08
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1950,6.77
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1951,8.99
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1952,9.11
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1953,8.93
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1954,9.42
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1955,7.47
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1956,8.89
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1957,8.47
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1958,8.06
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1959,8.56
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1960,8.69
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1961,7.76
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1962,7.52
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1963,8.14
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1964,7.96
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1965,9.43
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1966,8.71
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1967,6.66
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1968,7.15
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1969,9.9
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1970,9.65
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1971,10.19
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1972,9.75
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1973,7.9
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1974,8.61
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1975,6.43
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1976,9.75
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1977,10.74
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1978,8.32
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1979,8.34
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1980,8.66
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1981,9.41
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1982,8.16
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1983,9.43
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1984,9.18
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1985,7.71
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1986,8.92
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1987,8.32
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1988,8.42
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1989,8.0
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1990,8.38
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1991,7.69
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1992,8.6
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1993,8.48
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1994,8.89
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1995,8.24
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1996,9.97
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1997,7.93
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1998,8.1
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,1999,9.71
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2000,8.86
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2001,9.26
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2002,8.74
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2003,8.88
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2004,9.26
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2005,11.84
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2006,9.02
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2007,10.46
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2008,9.66
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2009,9.29
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2010,9.55
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2011,7.85
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2012,8.24
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2013,8.42
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2014,9.61
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2015,8.05
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2016,10.4
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2017,9.13
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2018,10.39
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2019,9.35
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2020,9.23
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2021,8.83
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2022,9.83
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2023,8.57
ZAF,ZAF,SE.SCH.LIFE,school_life_expectancy,2024,10.01
